"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"NM","Catron","35003","3500300000","US House","2",1817,"Republican","YVETTE HERRELL",1264
"NM","Chaves","35005","3500500000","US House","2",16563,"Democrat","XOCHITL TORRES SMALL",6058
"NM","Chaves","35005","3500500000","US House","2",16563,"Republican","YVETTE HERRELL",10505
"NM","Cibola","35006","3500600000","US House","2",6989,"Democrat","XOCHITL TORRES SMALL",4355
"NM","Cibola","35006","3500600000","US House","2",6989,"Republican","YVETTE HERRELL",2634
"NM","DeBaca","35011","3501100000","US House","2",792,"Democrat","XOCHITL TORRES SMALL",292
"NM","DeBaca","35011","3501100000","US House","2",792,"Republican","YVETTE HERRELL",500
"NM","Dona Ana","35013","3501300000","US House","2",60667,"Democrat","XOCHITL TORRES SMALL",39206
"NM","Dona Ana","35013","3501300000","US House","2",60667,"Republican","YVETTE HERRELL",21461
"NM","Eddy","35015","3501500000","US House","2",15611,"Democrat","XOCHITL TORRES SMALL",5198
"NM","Eddy","35015","3501500000","US House","2",15611,"Republican","YVETTE HERRELL",10413
"NM","Grant","35017","3501700000","US House","2",11706,"Democrat","XOCHITL TORRES SMALL",7176
"NM","Grant","35017","3501700000","US House","2",11706,"Republican","YVETTE HERRELL",4530
"NM","Guadalupe","35019","3501900000","US House","2",1667,"Democrat","XOCHITL TORRES SMALL",1162
"NM","Guadalupe","35019","3501900000","US House","2",1667,"Republican","YVETTE HERRELL",505
"NM","Hidalgo","35023","3502300000","US House","2",1577,"Democrat","XOCHITL TORRES SMALL",817
"NM","Hidalgo","35023","3502300000","US House","2",1577,"Republican","YVETTE HERRELL",760
"NM","Lea","35025","3502500000","US House","2",13752,"Democrat","XOCHITL TORRES SMALL",3910
"NM","Lea","35025","3502500000","US House","2",13752,"Republican","YVETTE HERRELL",9842
"NM","Lincoln","35027","3502700000","US House","2",7765,"Democrat","XOCHITL TORRES SMALL",2812
"NM","Lincoln","35027","3502700000","US House","2",7765,"Republican","YVETTE HERRELL",4953
"NM","Luna","35029","3502900000","US House","2",6088,"Democrat","XOCHITL TORRES SMALL",3198
"NM","Luna","35029","3502900000","US House","2",6088,"Republican","YVETTE HERRELL",2890
"NM","McKinley","35031","3503100000","US House","2",1623,"Democrat","XOCHITL TORRES SMALL",1327
"NM","McKinley","35031","3503100000","US House","2",1623,"Republican","YVETTE HERRELL",296
"NM","Otero","35035","3503500000","US House","2",17049,"Democrat","XOCHITL TORRES SMALL",6873
"NM","Otero","35035","3503500000","US House","2",17049,"Republican","YVETTE HERRELL",10176
"NM","Roosevelt","35041","3504100000","US House","2",2123,"Democrat","XOCHITL TORRES SMALL",561
"NM","Roosevelt","35041","3504100000","US House","2",2123,"Republican","YVETTE HERRELL",1562
"NM","Sierra","35051","3505100000","US House","2",4663,"Democrat","XOCHITL TORRES SMALL",2052
"NM","Sierra","35051","3505100000","US House","2",4663,"Republican","YVETTE HERRELL",2611
"NM","Socorro","35053","3505300000","US House","2",6204,"Democrat","XOCHITL TORRES SMALL",3879
"NM","Socorro","35053","3505300000","US House","2",6204,"Republican","YVETTE HERRELL",2325
"NM","Valencia","35061","3506100000","US House","2",21896,"Democrat","XOCHITL TORRES SMALL",11524
"NM","Valencia","35061","3506100000","US House","2",21896,"Republican","YVETTE HERRELL",10372
"NM","Bernalillo","35001","3500100000","US House","3",10628,"Democrat","BEN R LUJAN",5753
"NM","Bernalillo","35001","3500100000","US House","3",10628,"Libertarian","CHRISTOPHER MANNING",664
"NM","Bernalillo","35001","3500100000","US House","3",10628,"Republican","JERALD STEVE MCFALL",4211
"NM","Colfax","35007","3500700000","US House","3",4665,"Democrat","BEN R LUJAN",2474
"NM","Colfax","35007","3500700000","US House","3",4665,"Libertarian","CHRISTOPHER MANNING",256
"NM","Colfax","35007","3500700000","US House","3",4665,"Republican","JERALD STEVE MCFALL",1935
"NM","Curry","35009","3500900000","US House","3",10152,"Democrat","BEN R LUJAN",3319
"NM","Curry","35009","3500900000","US House","3",10152,"Libertarian","CHRISTOPHER MANNING",418
"NM","Curry","35009","3500900000","US House","3",10152,"Republican","JERALD STEVE MCFALL",6415
"NM","Harding","35021","3502100000","US House","3",474,"Democrat","BEN R LUJAN",202
"NM","Harding","35021","3502100000","US House","3",474,"Libertarian","CHRISTOPHER MANNING",28
"NM","Harding","35021","3502100000","US House","3",474,"Republican","JERALD STEVE MCFALL",244
"NM","Los Alamos","35028","3502800000","US House","3",10225,"Democrat","BEN R LUJAN",6217
"NM","Los Alamos","35028","3502800000","US House","3",10225,"Libertarian","CHRISTOPHER MANNING",921
"NM","Los Alamos","35028","3502800000","US House","3",10225,"Republican","JERALD STEVE MCFALL",3087
"NM","McKinley","35031","3503100000","US House","3",16605,"Democrat","BEN R LUJAN",12668
"NM","McKinley","35031","3503100000","US House","3",16605,"Libertarian","CHRISTOPHER MANNING",881
"NM","McKinley","35031","3503100000","US House","3",16605,"Republican","JERALD STEVE MCFALL",3056
"NM","Mora","35033","3503300000","US House","3",2324,"Democrat","BEN R LUJAN",1788
"NM","Mora","35033","3503300000","US House","3",2324,"Libertarian","CHRISTOPHER MANNING",72
"NM","Mora","35033","3503300000","US House","3",2324,"Republican","JERALD STEVE MCFALL",464
"NM","Quay","35037","3503700000","US House","3",3087,"Democrat","BEN R LUJAN",1304
"NM","Quay","35037","3503700000","US House","3",3087,"Libertarian","CHRISTOPHER MANNING",137
"NM","Quay","35037","3503700000","US House","3",3087,"Republican","JERALD STEVE MCFALL",1646
"NM","Rio Arriba","35039","3503900000","US House","3",12726,"Democrat","BEN R LUJAN",9916
"NM","Rio Arriba","35039","3503900000","US House","3",12726,"Libertarian","CHRISTOPHER MANNING",486
"NM","Rio Arriba","35039","3503900000","US House","3",12726,"Republican","JERALD STEVE MCFALL",2324
