"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"IN","Allen","18003","1800300000","Northwest Allen County School Board, District 4","",20686,"Non Partisan","Ronald D Felger",10263
"IN","Orange","18117","1811700000","Northwest Township Board Member, Orange County","",238,"Republican","Darren E. Allen",102
"IN","Orange","18117","1811700000","Northwest Township Board Member, Orange County","",238,"Democrat","Rana Friedman",63
"IN","Orange","18117","1811700000","Northwest Township Board Member, Orange County","",238,"Democrat","Terri L. Williams",73
"IN","Orange","18117","1811700000","Northwest Township Trustee, Orange County","",70,"Democrat","Judith A. Meehan",70
"IN","Wells","18179","1817900000","Nottingham Township Board Member, Wells County","",738,"Republican","Michael D Pursifull",254
"IN","Wells","18179","1817900000","Nottingham Township Board Member, Wells County","",738,"Republican","Robert L Halterman",216
"IN","Wells","18179","1817900000","Nottingham Township Board Member, Wells County","",738,"Republican","Robin J Gentis",268
"IN","Wells","18179","1817900000","Nottingham Township Trustee, Wells County","",250,"Democrat","Mark W Shaffer",250
"IN","Vermillion","18165","1816500000","Nv School Board - At Large","",1472,"Non Partisan","Dan Furry",254
"IN","Vermillion","18165","1816500000","Nv School Board - At Large","",1472,"Non Partisan","David W Bailey",298
"IN","Vermillion","18165","1816500000","Nv School Board - At Large","",1472,"Non Partisan","Joan E (Joetta) Hathaway",635
"IN","Vermillion","18165","1816500000","Nv School Board - At Large","",1472,"Non Partisan","Sadie Taylor Paige",285
"IN","Vermillion","18165","1816500000","Nv School Board - Eugene Twp","",1353,"Non Partisan","Jason D Mclain",817
"IN","Vermillion","18165","1816500000","Nv School Board - Eugene Twp","",1353,"Non Partisan","Jeff Edney",536
"IN","Vermillion","18165","1816500000","Nv School Board - Higland Twp","",1350,"Non Partisan","Brian Hughes",960
"IN","Vermillion","18165","1816500000","Nv School Board - Higland Twp","",1350,"Non Partisan","Travis Lee Mikel",390
"IN","Vermillion","18165","1816500000","Nv School Board - Vermillion Twp","",1392,"Non Partisan","Daniel Strubinger",804
"IN","Vermillion","18165","1816500000","Nv School Board - Vermillion Twp","",1392,"Non Partisan","Joseph Ellis",588
"IN","Benton","18007","1800700000","Oak Grove Township Board Member, Benton County","",695,"Republican","Cecil Krebs",383
"IN","Benton","18007","1800700000","Oak Grove Township Board Member, Benton County","",695,"Republican","Sandy Tabert",312
"IN","Benton","18007","1800700000","Oak Grove Township Trustee, Benton County","",470,"Republican","Alisa K. Noble",470
"IN","Grant","18053","1805300000","Oak Hill United School Corporation, District 1 (Grant And Miami)","",1643,"Non Partisan","Dana Biggs",1643
"IN","Miami","18103","1810300000","Oak Hill United School Corporation, District 1 (Grant And Miami)","",481,"Non Partisan","Dana Biggs",481
"IN","Grant","18053","1805300000","Oak Hill United School Corporation, District 4 (Grant And Miami)","",1971,"Non Partisan","Stephen C. Fagan",1439
"IN","Grant","18053","1805300000","Oak Hill United School Corporation, District 4 (Grant And Miami)","",1971,"Non Partisan","William 'Fritz' Lehman",532
"IN","Miami","18103","1810300000","Oak Hill United School Corporation, District 4 (Grant And Miami)","",535,"Non Partisan","Stephen C. Fagan",440
"IN","Miami","18103","1810300000","Oak Hill United School Corporation, District 4 (Grant And Miami)","",535,"Non Partisan","William 'Fritz' Lehman",95
"IN","Grant","18053","1805300000","Oak Hill United School Corporation, District 6, At Large (Grant & Miami)","",3401,"Non Partisan","Lori Goss-Reaves",1011
"IN","Grant","18053","1805300000","Oak Hill United School Corporation, District 6, At Large (Grant & Miami)","",3401,"Non Partisan","Scott Alan Deaton",1312
"IN","Grant","18053","1805300000","Oak Hill United School Corporation, District 6, At Large (Grant & Miami)","",3401,"Non Partisan","Scott Dubois",1078
"IN","Miami","18103","1810300000","Oak Hill United School Corporation, District 6, At Large (Grant & Miami)","",913,"Non Partisan","Lori Goss-Reaves",222
"IN","Miami","18103","1810300000","Oak Hill United School Corporation, District 6, At Large (Grant & Miami)","",913,"Non Partisan","Scott Alan Deaton",368
"IN","Miami","18103","1810300000","Oak Hill United School Corporation, District 6, At Large (Grant & Miami)","",913,"Non Partisan","Scott Dubois",323
"IN","Daviess","18027","1802700000","Odon Town Council, At Large","",449,"Independent","Carol A Kryder",172
"IN","Daviess","18027","1802700000","Odon Town Council, At Large","",449,"Independent","Douglas L Benjamin",277
"IN","Porter","18127","1812700000","Ogden Dunes Clerk Treasurer","",497,"Independent","Jean Manna",497
"IN","Porter","18127","1812700000","Ogden Dunes Town Council Member, District 5","",529,"Democrat"," Douglas Cannon",529
"IN","Ohio","18115","1811500000","Ohio County Assessor","",2428,"Republican","Ed Hautman",1487
